url,name,fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
/cbb/players/jarett-upchurch-1.html,Jarett Upchurch,0.4,.750,0.3,0.0,,0.0,9,6-1,0.2,0.8,6.00,0.1
/cbb/players/joseph-upchurch-1.html,Joseph Upchurch,2.4,.341,0.8,1.0,.353,0.4,17,6-0,0.6,2.0,-10.35,0.7
/cbb/players/wade-upchurch-1.html,Wade Upchurch,5.2,.445,2.3,1.3,.800,1.1,56,6-0,1.8,5.7,-1.80,1.5
/cbb/players/don-uphoff-1.html,Don Uphoff,,.000,,,,,,,,,,
/cbb/players/rodney-uphoff-1.html,Rodney Uphoff,2.2,.349,0.8,1.0,.767,0.8,29,5-10,0.6,2.3,4.89,0.8
/cbb/players/hal-upjohn-1.html,Hal Upjohn,5.5,.344,1.9,2.0,.476,1.0,72,5-11,1.0,4.8,-0.62,
/cbb/players/hal-uplinger-1.html,Hal Uplinger,,,,,,,,,,,5.92,
/cbb/players/_-uplinger-1.html,_ Uplinger,2.1,.267,0.6,0.1,1.000,0.1,7,,0.7,1.3,,
/cbb/players/bonner-upshaw-1.html,Bonner Upshaw,6.1,.426,2.6,2.9,.668,1.9,95,6-9,1.8,7.1,-7.05,4.7
/cbb/players/brandon-upshaw-1.html,Brandon Upshaw,1.0,.000,0.0,0.0,,0.0,6,5-11,0.2,0.0,0.81,0.3
/cbb/players/cecil-upshaw-1.html,Cecil Upshaw,13.3,.307,4.1,1.8,.768,1.4,69,,1.9,9.6,-3.64,5.9
/cbb/players/chad-upshaw-1.html,Chad Upshaw,1.0,.667,0.7,0.0,,0.0,3,,1.7,1.3,-1.22,1.0
/cbb/players/dexter-upshaw-1.html,Dexter Upshaw,1.6,.457,0.7,1.1,.618,0.7,51,6-7,1.1,2.1,-2.59,1.8
/cbb/players/ike-upshaw-1.html,Ike Upshaw,0.9,.667,0.6,1.2,.250,0.3,10,6-9,,1.5,3.80,2.1
/cbb/players/kelvin-upshaw-1.html,Kelvin Upshaw,11.5,.504,5.8,3.8,.797,3.0,84,6-2,2.6,14.6,2.74,3.0
/cbb/players/marc-upshaw-1.html,Marc Upshaw,11.5,.475,5.5,3.3,.643,2.1,104,6-6,,13.1,-0.73,7.3
/cbb/players/reggie-upshaw-1.html,Reggie Upshaw,8.8,.486,4.3,3.4,.598,2.1,140,6-7,2.3,11.2,-0.59,6.5
/cbb/players/robert-upshaw-1.html,Robert Upshaw,5.9,.506,3.0,2.9,.442,1.3,41,6-11,2.3,7.3,5.69,5.8
