fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
1.2,.224,0.3,0.7,.545,0.4,50,6-4,0.9,0.9,-10.18,1.5
3.5,.815,2.8,2.9,.917,2.6,67,6-4,2.6,8.3,2.57,
7.8,.402,3.1,2.2,.755,1.7,106,6-7,2.3,9.3,1.67,4.6
4.1,.457,1.9,1.1,.778,0.9,98,6-6,1.4,4.6,0.35,1.9
3.2,.419,1.3,0.3,.727,0.2,43,6-2,0.5,4.1,1.78,0.8
9.3,.429,4.0,3.4,.795,2.7,78,6-0,2.5,10.6,-3.26,4.2
1.4,.288,0.4,0.5,.474,0.3,36,,0.1,1.4,-0.57,0.4
14.8,.403,6.0,6.8,.705,4.8,69,6-3,2.2,16.7,0.47,4.9
2.9,.378,1.1,1.2,.775,0.9,60,6-0,0.9,3.1,-1.89,1.2
0.6,.333,0.2,0.1,1.000,0.1,10,5-7,0.5,0.5,0.30,0.2
9.7,.486,4.7,3.7,.694,2.5,57,6-11,1.3,12.0,1.82,10.6
0.6,.667,0.4,0.0,,0.0,5,6-4,,1.2,3.68,0.0
6.5,.415,2.7,2.1,.775,1.7,139,6-1,2.2,8.6,9.40,2.1
3.4,.290,1.0,1.7,.520,0.9,73,6-3,1.8,2.8,2.52,3.4
9.0,.415,3.7,2.7,.582,1.6,85,6-4,2.4,9.0,2.19,5.1
0.5,.000,0.0,0.0,,0.0,4,,0.3,0.0,8.21,
2.9,.744,2.2,0.8,1.244,1.0,57,6-2,0.8,5.4,8.36,2.6
0.0,,0.0,0.0,,0.0,1,,0.0,0.0,-7.15,0.0
,.000,,,.500,,,,,,,
6.3,.439,2.8,3.7,.682,2.5,18,5-9,1.7,8.1,-7.18,1.4
1.6,.389,0.6,0.8,.786,0.7,33,6-3,1.0,2.0,2.33,0.5
,,,,.250,,,,,,,
8.0,.443,3.5,1.9,.667,1.3,46,6-2,2.0,8.3,0.40,3.3
6.1,.261,1.6,1.9,.543,1.0,61,5-11,1.9,4.2,6.53,3.1
0.8,1.038,0.8,0.1,1.250,0.2,32,,0.7,1.8,2.10,
9.8,.426,4.2,5.1,.578,2.9,48,6-7,3.9,11.3,9.51,
2.6,.417,1.1,0.6,.667,0.4,14,6-1,1.1,2.6,-6.78,0.9
0.4,.500,0.2,0.6,.333,0.2,5,6-5,0.6,0.6,-5.12,0.2
11.9,.411,4.9,6.7,.745,5.0,49,,2.6,14.8,-7.88,2.3
0.0,,0.0,0.0,,0.0,3,5-11,0.0,0.0,6.49,0.0
5.2,.444,2.3,1.8,.716,1.3,62,6-3,1.3,7.2,-4.49,1.7
,,1.0,1.3,.486,0.6,27,,1.7,2.7,-6.91,
2.5,.430,1.1,1.1,.655,0.7,55,6-5,1.2,2.6,1.09,1.7
16.6,.387,6.4,9.0,.683,6.2,49,6-3,2.8,19.0,0.57,12.3
1.0,.500,0.5,0.0,,0.0,2,6-5,0.0,1.0,1.41,0.0
,,3.3,,,2.8,32,,,9.3,-5.67,
4.4,.368,1.6,1.8,.738,1.3,24,6-8,1.3,4.5,-4.72,2.4
1.6,.361,0.6,0.6,.792,0.5,39,6-3,0.8,1.6,0.55,0.7
0.6,.321,0.2,0.3,.786,0.3,44,6-9,0.6,0.7,-0.51,0.9
1.5,.294,0.4,0.6,.615,0.3,23,6-7,0.6,1.5,3.10,0.9
1.9,.368,0.7,0.7,.714,0.5,10,6-7,0.7,1.9,-4.09,0.6
6.5,.428,2.8,1.9,.670,1.3,117,6-8,3.0,7.5,0.84,3.2
2.9,.270,0.8,0.9,.895,0.8,22,6-8,0.8,2.7,-2.37,1.4
1.0,.125,0.1,0.4,.333,0.1,8,6-11,1.1,0.4,2.52,1.4
3.1,.375,1.2,0.6,.273,0.2,18,,0.6,2.5,5.81,0.7
1.5,.460,0.7,0.4,.769,0.3,34,6-8,0.6,1.6,-3.78,1.6
0.0,,0.0,0.0,,0.0,2,,0.5,0.0,-5.48,0.0
8.8,.410,3.6,3.3,.765,2.5,68,5-9,2.2,9.8,1.24,2.6
3.3,.375,1.2,1.1,.721,0.8,79,6-9,1.4,3.6,2.63,2.3
17.4,.486,8.4,6.3,.627,4.0,73,6-2,2.6,20.6,-5.15,7.8
3.2,.276,0.9,0.6,.786,0.5,24,6-2,1.7,2.2,-0.53,1.6
0.8,.769,0.6,0.4,.500,0.2,17,6-7,0.6,1.4,3.57,1.4
0.5,.000,0.0,0.5,.000,0.0,2,,0.0,0.0,0.38,0.0
2.3,.325,0.7,0.7,.760,0.6,34,6-4,0.5,2.5,-7.09,1.2
0.9,.532,0.5,0.8,.561,0.5,70,6-7,1.1,1.4,3.01,1.7
2.8,.426,1.2,1.4,.575,0.8,52,6-8,1.4,3.2,-6.70,2.9
14.4,.522,7.5,3.8,.785,3.0,108,6-6,,18.0,3.51,4.5
11.0,.349,3.8,4.4,.718,3.2,88,6-6,2.9,10.9,3.55,7.6
0.6,.600,0.3,0.8,.714,0.6,9,,0.2,1.2,-1.89,0.8
9.5,.526,5.0,3.0,.736,2.2,112,6-2,2.0,12.2,3.52,1.8
,,,,.611,,,,,,,
7.7,.331,2.5,1.9,.556,1.0,62,6-4,1.4,6.1,,
3.4,.413,1.4,1.8,.617,1.1,88,6-3,2.3,4.0,3.66,1.9
0.7,.167,0.1,0.1,1.000,0.1,9,6-0,0.0,0.3,0.43,0.1
3.1,.390,1.2,1.3,.650,0.8,94,6-3,1.1,3.8,-3.87,1.9
3.5,.577,2.0,1.3,.648,0.9,124,6-8,1.5,4.9,-2.95,2.8
1.4,.182,0.3,0.5,.750,0.4,8,6-2,1.0,0.9,-7.17,0.5
6.2,.526,3.2,2.7,.755,2.0,138,6-10,2.2,8.9,10.35,5.3
1.9,.321,0.6,0.6,.722,0.5,56,6-6,0.6,1.7,-5.01,1.2
5.6,.419,2.4,2.0,.706,1.4,113,6-6,2.0,6.5,3.97,4.2
6.5,.282,1.8,1.3,.750,1.0,6,,1.2,4.7,-7.96,2.2
9.3,.352,3.3,4.3,.607,2.6,54,6-3,2.9,9.2,4.40,12.2
0.9,.214,0.2,0.3,.250,0.1,15,,0.5,0.5,7.11,0.7
0.5,.182,0.1,0.4,.625,0.2,22,6-4,0.1,0.4,9.30,0.4
14.6,.432,6.3,4.7,.781,3.7,69,6-2,2.4,18.5,-3.19,3.7
1.9,.322,0.6,0.6,.815,0.5,46,6-2,,1.9,-5.78,0.8
1.4,.316,0.4,0.7,.300,0.2,14,6-7,0.9,1.1,2.04,0.9
2.1,.500,1.0,1.1,.500,0.6,21,,1.5,2.8,3.86,2.9
7.1,.351,2.5,2.4,.722,1.8,62,6-1,1.5,8.0,4.86,2.4
2.9,.364,1.1,1.5,.696,1.1,15,6-3,0.7,3.3,-6.57,1.6
9.4,.394,3.7,4.1,.642,2.6,76,5-11,2.7,10.0,-2.03,3.5
0.4,.000,0.0,0.3,.500,0.1,7,6-5,0.3,0.1,-2.58,0.6
6.5,.413,2.7,1.0,.783,0.8,68,6-2,1.8,7.9,-3.10,2.3
7.4,.497,3.7,2.5,.580,1.5,59,6-4,2.3,8.9,-2.45,5.9
9.7,.446,4.3,2.9,.795,2.3,59,6-1,2.5,11.0,6.67,2.1
5.0,.487,2.4,1.7,.621,1.0,52,6-7,0.9,5.9,-0.33,3.8
12.2,.431,5.2,4.7,.828,3.9,91,6-1,1.8,15.8,2.90,3.1
1.9,.243,0.5,0.4,.375,0.2,19,5-11,0.6,1.3,-6.76,0.4
2.1,.500,1.1,1.6,.787,1.3,59,5-9,0.8,3.4,-5.07,0.6
12.9,.567,7.3,8.7,.690,6.0,30,6-7,2.7,20.6,-2.02,6.8
4.5,.471,2.1,1.3,.654,0.8,106,6-3,,5.1,-6.12,2.3
1.1,.353,0.4,0.3,.600,0.2,15,5-11,0.4,1.0,-1.34,0.1
2.5,.502,1.3,1.3,.550,0.7,111,6-2,0.7,3.2,-0.57,1.2
1.7,.458,0.8,0.9,.333,0.3,14,6-2,5.5,1.9,-8.08,
1.5,.391,0.6,0.3,.250,0.1,15,6-4,0.4,1.8,6.98,0.7
1.1,.350,0.4,0.8,.533,0.4,18,5-9,1.3,1.4,-2.39,0.6
2.9,.350,1.0,0.0,,0.0,7,6-7,0.4,2.0,3.79,1.1
1.8,.328,0.6,1.4,.617,0.9,34,,1.9,2.0,-2.78,1.3
,,1.5,1.3,.554,0.7,50,6-4,2.2,3.7,1.67,
1.1,.200,0.2,0.3,.444,0.1,32,6-6,0.7,0.6,-0.69,0.9
10.1,.404,4.1,3.5,.821,2.8,63,6-3,1.4,13.0,-3.20,3.1
1.2,.321,0.4,0.8,.684,0.6,23,6-4,1.0,1.5,-6.10,1.0
0.4,.500,0.2,0.3,.333,0.1,9,6-0,0.1,0.7,1.49,0.3
4.2,.361,1.5,1.8,.675,1.2,111,5-10,2.8,5.0,-2.73,2.1
6.0,.391,2.3,2.0,.644,1.3,92,5-9,2.2,6.7,0.96,1.6
5.3,.545,2.9,2.0,.779,1.6,38,6-0,1.3,7.4,0.21,1.7
7.4,.469,3.5,1.0,.782,0.8,128,6-8,1.8,8.5,9.27,3.7
2.9,.292,0.8,0.5,.625,0.3,31,,1.5,2.0,3.17,0.5
5.7,.483,2.8,3.3,.667,2.2,57,6-8,2.3,7.8,-1.09,4.5
12.8,.389,5.0,4.0,.725,2.9,30,6-2,2.3,14.9,,2.6
3.5,.410,1.5,1.5,.563,0.8,11,6-2,1.5,3.7,-8.27,2.6
7.4,.550,4.1,4.7,.801,3.8,111,6-8,1.5,12.4,-2.75,5.0
2.5,.338,0.9,0.5,.846,0.4,27,6-8,0.6,2.1,-6.49,2.0
8.3,.448,3.7,3.0,.697,2.1,117,6-11,2.4,9.6,6.92,7.3
0.7,.333,0.2,0.4,.556,0.2,23,6-7,0.9,0.7,-7.71,1.1
10.3,.578,6.0,3.7,.668,2.5,107,6-5,,14.4,-7.20,6.2
15.9,.438,7.0,3.3,.761,2.5,76,5-9,3.4,16.4,-3.01,3.1
1.0,.313,0.3,0.7,.364,0.3,16,6-4,0.4,0.9,-5.17,1.0
5.5,.533,2.9,3.5,.653,2.3,109,,2.0,8.1,-3.25,5.6
10.9,.414,4.5,4.6,.668,3.1,79,6-3,2.9,12.1,-4.95,5.8
2.3,.651,1.5,1.0,.439,0.4,66,6-10,2.2,3.4,7.67,3.1
2.4,.474,1.1,0.0,,0.0,8,6-2,1.0,2.6,-2.67,1.1
1.7,.315,0.5,0.2,.667,0.1,43,6-5,1.0,1.4,-1.32,0.5
4.9,.438,2.2,2.6,.627,1.6,52,6-5,2.8,6.0,4.69,4.7
2.5,.468,1.2,1.2,.597,0.7,61,6-5,2.5,3.1,-5.23,2.2
0.4,.000,0.0,0.0,,0.0,12,,0.2,0.0,-5.85,0.3
1.3,.125,0.2,0.3,.500,0.2,6,6-2,0.3,0.5,5.90,0.2
0.6,.000,0.0,0.0,,0.0,9,6-5,0.1,0.0,4.98,0.1
1.5,.333,0.5,0.0,,0.0,2,,0.5,1.0,-11.21,0.5
10.8,.577,6.2,5.5,.707,3.9,88,6-8,1.6,16.4,-0.89,10.1
1.3,.432,0.6,1.0,.562,0.6,74,6-6,,1.7,2.85,1.9
6.0,.464,2.8,2.7,.563,1.5,32,,1.0,7.1,5.68,9.4
1.6,.316,0.5,0.3,.533,0.2,48,6-2,0.3,1.5,-7.61,0.4
13.4,.523,7.0,4.4,.659,2.9,28,7-2,3.1,16.9,2.74,10.1
7.8,.472,3.7,4.0,.786,3.1,74,6-4,2.3,10.5,2.41,5.7
4.1,.443,1.8,2.3,.582,1.3,70,6-6,2.3,4.9,1.46,5.9
4.5,.463,2.1,1.0,.653,0.6,102,6-6,1.4,4.9,4.44,3.4
14.5,.405,5.9,4.4,.717,3.1,74,5-10,2.7,14.9,3.91,2.5
5.4,.505,2.7,2.4,.585,1.4,108,6-4,,6.8,-8.29,5.9
4.3,.435,1.9,2.1,.623,1.3,116,5-10,1.8,5.3,0.27,2.6
0.8,.375,0.3,0.2,1.000,0.2,10,6-4,0.1,0.8,5.60,0.4
4.7,.478,2.2,2.1,.735,1.5,110,6-3,1.1,6.4,3.50,2.0
2.8,.291,0.8,0.7,.385,0.3,20,6-4,1.0,2.0,0.83,1.7
7.7,.374,2.9,1.9,.740,1.4,109,6-1,,8.0,1.18,2.2
0.9,.167,0.1,0.0,,0.0,7,6-4,0.1,0.4,-5.22,0.3
1.1,.471,0.5,0.3,.200,0.1,16,6-6,0.4,1.1,-2.30,0.8
8.6,.585,5.0,4.9,.675,3.3,112,6-5,3.1,13.3,-3.27,8.7
0.3,1.000,0.3,0.3,.500,0.1,7,6-7,0.6,0.7,3.35,0.9
5.1,.526,2.7,1.6,.561,0.9,26,6-7,3.1,6.3,-4.16,6.5
4.1,.541,2.2,2.0,.460,0.9,92,6-5,2.7,5.4,2.45,5.2
2.0,.349,0.7,0.5,.571,0.3,44,6-7,0.5,1.6,-2.00,1.7
4.7,.378,1.8,0.5,.731,0.4,54,6-6,0.5,4.1,-2.00,2.5
10.3,.485,5.0,6.5,.611,3.9,100,6-3,2.3,14.3,-1.60,5.1
3.9,.309,1.2,2.8,.687,1.9,35,6-3,0.9,4.3,3.34,3.7
14.3,.485,6.9,4.1,.684,2.8,120,6-4,3.5,18.1,6.72,4.0
12.0,.485,5.8,3.5,.652,2.3,63,6-3,2.7,14.7,7.11,7.7
2.8,.399,1.1,1.2,.653,0.8,61,6-1,1.3,3.2,-7.03,2.1
0.5,.200,0.1,0.0,,0.0,11,6-5,0.5,0.2,-4.09,0.8
3.6,.457,1.6,1.9,.517,1.0,92,6-10,1.2,4.3,2.04,3.7
1.6,.295,0.5,0.6,.550,0.3,67,6-6,1.4,1.5,7.25,1.4
4.0,.500,2.0,2.0,.683,1.4,51,6-1,2.7,5.4,-8.10,3.3
13.7,.487,6.7,1.8,1.294,2.4,74,6-4,1.3,15.8,-1.98,
4.6,.549,2.5,2.6,.653,1.7,97,6-5,2.1,6.7,2.35,3.0
1.5,.000,0.0,0.0,,0.0,2,6-4,0.5,0.0,-3.29,0.5
8.9,.440,3.9,3.8,.630,2.4,81,6-7,2.7,11.6,-7.37,4.8
8.9,.382,3.4,4.7,.724,3.4,46,6-2,3.4,10.2,0.14,5.0
4.7,.441,2.1,2.7,.597,1.6,58,6-4,1.7,6.1,1.65,2.7
0.5,.000,0.0,0.5,.500,0.3,4,6-8,1.3,0.3,-4.73,1.5
3.5,.494,1.7,1.3,.571,0.7,87,6-3,2.7,4.2,1.74,2.7
2.8,.387,1.1,2.3,.513,1.2,68,6-1,2.6,3.4,-2.71,1.5
0.8,.286,0.2,0.0,,0.0,9,6-3,0.6,0.4,-1.65,0.7
5.8,.455,2.6,2.0,.735,1.5,65,6-7,2.3,7.7,-3.22,5.5
7.6,.475,3.6,2.6,.722,1.9,74,6-4,2.8,9.2,-0.38,3.2
4.6,.492,2.3,2.4,.794,1.9,81,6-0,1.9,6.5,0.64,1.9
11.2,.527,5.9,5.3,.759,4.0,25,,3.0,15.8,-8.26,9.7
1.0,.000,0.0,2.0,.500,1.0,1,,1.0,1.0,5.59,1.0
11.9,.463,5.5,4.1,.767,3.1,77,5-10,2.8,14.2,-2.43,3.2
0.8,.167,0.1,0.2,.600,0.1,24,6-3,1.0,0.5,-3.38,0.4
0.5,.000,0.0,1.0,.250,0.3,4,6-0,0.0,0.3,4.30,0.5
7.2,.241,1.7,2.1,.727,1.5,26,5-10,2.4,5.0,-1.87,
5.1,.436,2.2,0.5,.556,0.3,20,6-1,1.0,4.7,7.82,0.9
6.6,.478,3.1,2.1,.737,1.6,122,6-8,2.5,8.3,8.82,3.9
0.0,,0.0,1.0,.000,0.0,1,,1.0,0.0,1.74,1.0
,,3.0,2.5,.758,1.9,26,,3.2,7.9,,
0.0,,0.0,0.0,,0.0,3,,0.0,0.0,0.37,0.3
8.7,.461,4.0,4.1,.760,3.1,98,6-5,2.8,12.1,9.20,3.1
6.6,.444,2.9,2.2,.650,1.4,54,6-4,1.8,7.3,3.58,6.2
9.8,.393,3.8,1.5,.667,1.0,12,6-4,2.2,8.7,3.91,6.8
4.0,.583,2.3,1.5,.711,1.1,64,6-8,1.7,6.1,1.35,3.4
4.2,.351,1.5,2.0,.650,1.3,59,5-11,,4.6,,3.6
8.4,.400,3.3,3.6,.762,2.7,113,6-5,2.2,11.0,0.99,6.1
18.7,.483,9.0,6.9,.751,5.2,52,6-6,3.7,23.2,-2.63,9.9
0.6,.444,0.3,0.4,.333,0.1,15,6-5,0.5,0.7,2.83,0.9
4.8,.439,2.1,1.7,.688,1.2,94,6-4,1.9,5.4,-4.22,1.1
4.5,.461,2.1,2.8,.663,1.9,99,6-8,0.7,6.1,-0.01,4.0
10.8,.316,3.4,3.7,.750,2.8,45,,3.5,9.6,0.39,
2.8,.458,1.3,1.5,.513,0.7,79,6-7,1.4,3.4,-4.35,2.6
6.8,.340,2.3,3.8,.649,2.5,45,6-0,3.3,7.2,0.58,
0.0,,0.0,0.3,1.000,0.3,7,6-4,0.0,0.3,-5.55,0.1
1.0,.316,0.3,0.8,.750,0.6,20,6-1,0.5,1.2,2.41,1.0
,.264,,,.791,,,,,,,
1.0,.000,0.0,0.0,,0.0,2,,1.0,0.0,3.06,1.0
2.8,.492,1.4,1.3,.357,0.5,21,6-9,1.9,3.2,-1.52,3.8
10.0,.435,4.4,4.4,.788,3.5,115,6-3,2.1,13.3,-6.12,3.2
1.3,.222,0.3,0.3,.500,0.1,7,,0.4,0.7,8.02,0.3
1.1,.483,0.6,0.4,.341,0.1,101,6-5,1.2,1.2,8.01,1.1
11.0,.402,4.4,3.1,.809,2.5,46,6-1,3.0,11.3,0.25,4.3
0.7,.188,0.1,0.0,1.000,0.0,22,6-6,0.2,0.3,8.07,0.2
1.6,1.210,2.0,3.1,.693,2.2,73,6-3,2.8,6.1,-2.77,6.7
4.6,.391,1.8,1.0,.667,0.7,24,6-4,1.3,4.3,-2.55,2.8
2.3,.599,1.4,1.0,.370,0.4,81,6-8,1.9,3.1,-2.62,3.0
5.1,.399,2.1,1.1,.706,0.8,110,6-3,1.8,5.9,1.86,1.8
5.5,.409,2.3,2.7,.708,1.9,116,5-11,1.0,7.0,4.09,2.3
1.7,.379,0.6,0.7,.617,0.4,90,6-7,1.2,1.7,1.88,1.6
0.0,,0.0,0.0,,0.0,1,6-3,0.0,0.0,-3.50,0.0
9.5,.370,3.5,3.5,.762,2.7,51,5-9,2.5,9.8,-1.56,2.4
1.0,.600,0.6,1.4,.571,0.8,5,6-3,0.0,2.0,-0.19,0.0
6.9,.405,2.8,4.0,.697,2.8,121,6-2,2.2,9.3,-3.94,1.7
5.0,.446,2.3,2.6,.745,2.0,103,6-8,2.8,6.5,7.58,5.3
4.2,.551,2.3,2.0,.468,0.9,63,6-7,2.7,5.6,-7.43,5.0
2.8,.379,1.0,0.4,.744,0.3,108,6-2,0.7,3.1,10.28,0.7
3.5,.408,1.4,1.6,.371,0.6,22,6-9,1.2,3.4,5.77,3.7
0.1,.000,0.0,0.0,,0.0,18,6-0,0.1,0.0,6.84,0.2
6.9,.481,3.3,1.6,.583,0.9,79,6-9,2.6,7.9,-1.88,6.3
3.2,.487,1.6,2.0,.625,1.2,97,6-4,2.3,4.4,-0.15,3.7
9.1,.479,4.3,3.1,.779,2.4,118,6-6,2.2,11.5,4.60,5.1
1.8,.227,0.4,0.8,.550,0.4,25,6-2,1.2,1.4,-6.18,0.8
6.1,.377,2.3,3.1,.720,2.3,92,6-3,1.1,6.9,-6.97,2.9
4.9,.533,2.6,2.4,.625,1.5,103,6-6,1.9,6.8,-7.98,4.0
7.6,.416,3.2,1.9,.712,1.4,111,6-6,1.7,8.3,1.21,5.8
1.5,.667,1.0,0.0,,0.0,4,5-8,0.5,2.3,-7.49,0.3
0.5,.500,0.3,0.0,,0.0,4,6-9,0.3,0.5,1.16,0.0
0.6,.222,0.1,0.2,.429,0.1,30,6-0,0.4,0.4,4.88,0.4
1.7,.487,0.8,1.1,.651,0.7,116,6-7,1.0,2.4,0.38,2.2
3.5,.387,1.4,0.9,.769,0.7,30,6-0,1.2,3.4,-4.42,1.2
10.7,.409,4.4,3.8,.768,3.0,46,5-10,2.5,11.7,-0.81,3.3
3.2,.497,1.6,1.5,.439,0.7,53,6-8,1.0,3.8,-6.12,2.9
1.7,.400,0.7,0.7,.500,0.3,3,6-3,0.0,1.7,-4.48,0.7
3.6,.368,1.3,0.9,.591,0.5,24,6-7,1.0,3.2,-6.46,1.3
3.5,.333,1.2,1.8,.663,1.2,48,6-0,1.9,3.5,1.36,1.2
4.8,.378,1.8,2.3,.719,1.7,49,,1.9,5.3,0.76,4.7
1.1,.353,0.4,0.9,.462,0.4,15,6-1,0.8,1.2,-9.45,1.4
0.6,.500,0.3,0.2,.500,0.1,18,6-0,0.2,0.7,-3.65,0.2
2.8,.471,1.3,0.9,.500,0.4,37,6-5,0.7,3.4,-4.36,1.2
4.5,.280,1.3,2.6,.596,1.5,42,6-4,1.7,4.1,-3.54,3.0
3.6,.300,1.1,1.6,.538,0.8,25,,1.8,3.0,0.19,
2.8,.417,1.2,1.1,.542,0.6,89,6-8,1.0,2.9,6.76,2.3
3.5,.330,1.1,1.1,.742,0.9,27,6-4,,3.1,-1.89,3.0
5.1,.458,2.3,2.1,.546,1.1,52,6-3,,5.9,-7.33,2.0
3.1,.364,1.1,0.9,.676,0.6,87,6-3,,3.3,-1.13,1.6
3.2,.434,1.4,2.2,.680,1.5,47,5-9,0.4,4.7,0.77,1.1
2.7,.413,1.1,1.0,.517,0.5,30,6-7,0.9,3.0,2.09,1.7
13.2,.418,5.5,4.2,.726,3.1,133,6-5,2.0,16.0,-2.75,5.6
2.4,.519,1.2,1.3,.608,0.8,76,6-9,1.7,3.3,4.86,2.4
0.2,.400,0.1,0.4,.538,0.2,31,6-2,0.1,0.4,7.47,0.3
4.9,.394,1.9,2.5,.546,1.3,62,6-1,2.5,5.1,6.15,3.6
11.1,.471,5.2,4.3,.692,3.0,130,6-4,1.9,13.8,-1.85,5.8
1.3,.353,0.5,0.3,.500,0.2,13,6-0,1.6,1.2,-7.10,1.3
6.4,.432,2.8,2.6,.721,1.9,133,6-2,3.2,7.9,-3.86,2.5
2.0,.966,2.0,0.8,2.364,1.8,29,,0.5,5.7,,
0.6,.222,0.1,1.1,.333,0.4,14,,1.2,0.6,3.63,0.0
9.0,.492,4.4,4.7,.691,3.3,129,6-6,2.4,12.6,-0.55,6.2
2.7,.340,0.9,0.4,.697,0.2,93,6-2,0.6,2.6,-5.55,0.6
4.4,.393,1.7,2.5,.619,1.5,63,6-2,1.9,5.1,-4.72,1.7
5.7,.416,2.4,1.0,.576,0.6,133,6-5,1.5,6.2,9.19,2.1
9.3,.335,3.1,1.0,.744,0.8,84,6-5,0.9,9.1,-9.43,2.1
2.2,.480,1.1,0.7,.755,0.5,80,5-10,0.1,1.8,-7.17,0.7
4.2,.464,2.0,1.5,.599,0.9,100,6-10,1.9,4.9,-3.23,3.9
1.0,.304,0.3,0.9,.550,0.5,23,,0.8,1.1,-0.66,0.9
10.9,.564,6.1,5.4,.684,3.7,75,6-8,,16.0,-5.21,7.9
7.5,.454,3.4,1.8,.731,1.3,85,6-2,2.1,9.7,-0.76,3.2
2.9,.466,1.3,1.3,.618,0.8,41,6-8,0.8,3.8,-2.94,2.4
9.3,.535,5.0,5.3,.727,3.8,60,6-7,2.8,13.8,4.88,6.2
2.9,.379,1.1,0.6,1.000,0.6,10,5-9,0.4,3.6,-3.79,0.9
3.3,.462,1.5,0.9,.500,0.5,60,6-10,2.4,3.5,-5.97,2.8
7.8,.467,3.7,2.3,.764,1.7,65,6-0,2.1,9.1,-1.69,1.4
1.0,.000,0.0,0.0,,0.0,1,6-0,0.0,0.0,-0.27,0.0
2.6,.845,2.2,1.6,.740,1.2,62,6-6,1.4,5.6,3.04,
5.7,.420,2.4,1.4,.745,1.1,105,6-6,2.0,7.1,-2.13,3.7
1.8,.000,0.0,0.0,,0.0,6,6-3,0.3,0.0,6.88,0.3
1.0,.375,0.4,0.1,1.000,0.1,8,6-8,1.1,0.9,-6.65,2.0
,,2.7,,,1.2,18,,,6.6,,
0.5,.000,0.0,1.0,.500,0.5,2,5-11,0.0,0.5,-2.05,0.0
0.4,.667,0.3,0.3,.500,0.1,7,5-11,0.7,1.0,-5.13,0.1
7.5,.555,4.2,2.8,.648,1.8,118,6-8,3.0,10.6,-2.99,6.1
1.5,.323,0.5,0.7,.500,0.3,21,6-5,0.5,1.4,-1.22,0.9
0.4,.429,0.2,0.3,.667,0.2,20,6-4,0.3,0.5,2.02,0.3
2.0,.462,0.9,0.8,.558,0.5,52,6-2,1.6,2.6,-3.26,0.8
0.9,.222,0.2,0.6,.333,0.2,10,6-2,0.1,0.6,-6.08,0.3
6.0,.423,2.6,1.4,.491,0.7,40,6-7,2.3,5.9,2.49,3.8
6.0,.525,3.2,3.0,.731,2.2,120,6-8,2.6,9.0,2.29,4.8
5.3,.469,2.5,0.8,.400,0.3,6,6-2,1.3,5.3,-1.29,2.0
9.7,.370,3.6,5.4,.580,3.2,52,6-3,2.2,10.3,-1.11,6.0
1.8,.333,0.6,0.5,.750,0.4,17,6-3,0.6,1.6,-0.87,1.5
15.4,.367,5.7,5.7,.625,3.6,73,6-3,3.8,14.9,-1.97,12.5
2.8,.437,1.2,1.7,.619,1.0,88,6-6,1.4,3.5,-5.35,2.3
9.5,.578,5.5,4.5,.702,3.1,85,6-11,0.9,14.1,-8.80,7.7
1.8,.429,0.8,1.8,.714,1.3,4,6-7,0.5,2.8,-0.74,3.3
2.5,.561,1.4,1.7,.639,1.1,72,6-7,0.9,4.0,2.55,1.3
2.3,.632,1.5,1.0,.413,0.4,114,6-5,2.0,3.4,-4.00,2.5
0.9,1.048,0.9,0.3,3.158,0.9,70,,0.3,2.7,4.71,
6.1,.431,2.6,1.8,.676,1.2,119,6-6,2.0,6.9,0.69,3.5
6.9,.451,3.1,2.3,.600,1.4,63,,1.2,7.6,-3.76,1.7
,,,,,,,,,,6.85,
0.5,.000,0.0,0.0,,0.0,4,6-6,0.3,0.0,9.36,0.5
0.7,1.000,0.7,0.7,.500,0.3,3,6-5,0.7,1.7,3.34,1.7
1.5,.527,0.8,0.6,.634,0.4,72,6-9,1.6,2.0,,2.5
10.9,.333,3.6,4.6,.753,3.5,21,5-9,2.3,10.7,6.23,2.4
3.1,.446,1.4,1.5,.516,0.8,84,6-7,2.3,3.6,-3.26,3.1
0.3,.667,0.2,0.4,.500,0.2,9,6-8,,0.7,-3.87,1.0
1.5,.267,0.4,0.6,.667,0.4,20,,1.7,1.2,10.21,1.2
4.2,.472,2.0,1.2,.780,0.9,71,5-10,1.1,4.9,-3.89,1.3
7.1,.578,4.1,4.3,.566,2.4,107,6-7,3.2,10.6,6.21,9.0
,,4.3,,,4.3,6,,,13.0,,
,.215,,,.733,,,,,,,
4.8,.459,2.2,1.5,.625,0.9,59,6-5,2.4,5.9,6.94,3.2
2.4,.489,1.2,1.0,.684,0.7,20,5-10,1.3,3.0,-7.63,1.4
6.7,.362,2.4,2.9,.663,1.9,65,6-3,2.3,7.6,-7.49,2.3
2.9,.406,1.2,0.9,.622,0.6,108,6-5,2.7,3.2,-3.14,2.8
8.5,.456,3.9,2.5,.690,1.7,78,6-5,3.3,9.5,-0.75,5.8
0.4,.000,0.0,0.8,.750,0.6,5,,0.0,0.6,8.40,0.0
1.0,.000,0.0,0.0,,0.0,2,6-2,1.0,0.0,-5.42,0.5
5.5,.485,2.7,4.5,.745,3.3,81,6-6,3.3,8.7,-2.19,6.3
7.3,.490,3.6,3.2,.761,2.5,79,6-5,2.9,9.6,-0.39,4.0
